codefuv;libelle;libellereduit;commune;inseecommune;nature;motdirecteur;categorie;codefantoir;importance;commentaire;datemiseajourattributs;codefuvactu;validite;libelleactu;domanialiteglobale;denomroute;datecreation;datemajdomaglobale;datemajgeometrie;datemajattribtroncon;dateabandondenom;localise		
24463;Impasse des Crozes;Imp des Crozes;MIONS;69283;Voie;CROZES;IMPASSE;6902830164Y;petite rue;;17/12/1996;;Actuelle;;Mixte;;23/04/1986;13/05/2015;07/07/1999;27/12/2010;;Oui		
24464;Impasse des Genêts;Imp des Genêts;MIONS;69283;Voie;GENETS;IMPASSE;6902830270N;petite rue;;05/05/2000;;Actuelle;;Privé;;23/04/1986;13/05/2015;30/05/2005;30/05/2005;;Oui		
24465;Impasse des Meurières;Imp des Meurières;MIONS;69283;Voie;MEURIERES;IMPASSE;6902830380H;petite rue;;17/12/1996;;Actuelle;;Privé;;23/04/1986;13/05/2015;01/01/1996;17/03/1998;;Oui		
24466;Impasse des Ronces;Imp des Ronces;MIONS;69283;Voie;RONCES;IMPASSE;6902830520K;petite rue;;17/12/1996;;Actuelle;;Privé;;23/04/1986;13/05/2015;17/03/1998;17/03/1998;;Oui		
24468;Impasse du Bourg;Imp du Bourg;MIONS;69283;Voie;BOURG;IMPASSE;6902830095Y;petite rue;;17/12/1996;;Actuelle;;Privé;;23/04/1986;13/05/2015;01/01/1996;01/01/1996;;Oui		
24469;Impasse du Commerce;Imp du Commerce;MIONS;69283;Voie;COMMERCE;IMPASSE;6902830136T;petite rue;;17/12/1996;;Historique;;;;23/04/1986;;30/06/2010;30/06/2010;30/06/2010;Oui		
24470;Impasse du Pavé;Imp du Pavé;MIONS;69283;Voie;PAVE;IMPASSE;6902830448G;petite rue;;17/12/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;01/01/1996;27/12/2010;;Oui		
24471;Impasse François Reymond;Imp François Reymond;MIONS;69283;Voie;REYMOND;IMPASSE;6902830255X;petite rue;;17/12/1996;;Actuelle;;Privé;;23/04/1986;13/05/2015;16/07/2015;20/06/2011;;Oui		
24473;Impasse Jérémie Fontrobert;Imp Jérémie Fontrobert;MIONS;69283;Voie;FONTROBERT;IMPASSE;6902830305B;petite rue;;17/12/1996;;Actuelle;;Privé;;23/04/1986;13/05/2015;17/07/2015;01/07/2010;;Oui		
24474;Impasse Marcel Aymé;Imp Marcel Aymé;MIONS;69283;Voie;AYME;IMPASSE;6902830373A;petite rue;;17/12/1996;;Actuelle;;Privé;;27/04/1986;13/05/2015;17/03/1998;17/03/1998;;Oui		
24475;Impasse Marcel Pagnol;Imp Marcel Pagnol;MIONS;69283;Voie;PAGNOL;IMPASSE;6902830375C;petite rue;;17/12/1996;;Actuelle;;Privé;;23/04/1986;13/05/2015;27/07/2015;01/01/1996;;Oui		
24476;Impasse Rabelais;Imp Rabelais;MIONS;69283;Voie;RABELAIS;IMPASSE;6902830480S;petite rue;;17/12/1996;;Actuelle;;Privé;;23/04/1986;13/05/2015;01/01/1996;16/03/1998;;Oui		
24477;Lieudit L'Epinova;Ld L'Epinova;MIONS;69283;Lieudit;EPINOVA;LIEUDIT;690283B014S;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24478;Lieudit La Buissonnière;Ld La Buissonnière;MIONS;69283;Lieudit;BUISSONNIERE;LIEUDIT;690283B049E;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24479;Lieudit La Gaminière;Ld La Gaminière;MIONS;69283;Lieudit;GAMINIERE;LIEUDIT;690283B056M;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24480;Lieudit La Garenne;Ld La Garenne;MIONS;69283;Lieudit;GARENNE;LIEUDIT;690283B017V;lieudit;;13/03/1996;;Supprimé;;;;23/04/1986;;;;30/12/1991;Non		
24482;Lieudit La Gravière;Ld La Gravière;MIONS;69283;Lieudit;GRAVIERE;LIEUDIT;690283B057N;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24486;Lieudit Le Bourg;Ld Le Bourg;MIONS;69283;Lieudit;BOURG;LIEUDIT;690283B005G;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24487;Lieudit Le Chaine;Ld Le Chaine;MIONS;69283;Lieudit;CHAINE;LIEUDIT;690283B009L;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;22/03/1996;22/03/1996;;Non		
24488;Lieudit Le Charbonnier;Ld Le Charbonnier;MIONS;69283;Lieudit;CHARBONNIER;LIEUDIT;690283B051G;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24489;Lieudit Le Château;Ld Le Château;MIONS;69283;Lieudit;CHATEAU;LIEUDIT;690283B012P;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24490;Lieudit Le Plâtre;Ld Le Plâtre;MIONS;69283;Lieudit;PLATRE;LIEUDIT;690283B065X;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24491;Lieudit Léopha;Ld Léopha;MIONS;69283;Lieudit;LEOPHA;LIEUDIT;690283B019X;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24492;Lieudit Léopha et Brosses;Ld Léopha et Brosses;MIONS;69283;Lieudit;BROSSES;LIEUDIT;690283B020Y;lieudit;;17/12/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24494;Lieudit Les Crozes;Ld Les Crozes;MIONS;69283;Lieudit;CROZES;LIEUDIT;690283B053J;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24495;Lieudit Les Epines;Ld Les Epines;MIONS;69283;Lieudit;EPINES;LIEUDIT;690283B054K;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24496;Lieudit Les Ronces;Ld Les Ronces;MIONS;69283;Lieudit;RONCES;LIEUDIT;690283B044Z;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;18/03/1996;18/03/1996;;Non		
24498;Lieudit Les Tâches;Ld Les Tâches;MIONS;69283;Lieudit;TACHES;LIEUDIT;690283B035P;lieudit;;18/03/1996;;Actuelle;;;;23/04/1986;;18/03/1996;18/03/1996;;Non		
24501;Lieudit Mangetemps;Ld Mangetemps;MIONS;69283;Lieudit;MANGETEMPS;LIEUDIT;690283B021Z;lieudit;;13/03/1996;;Supprimé;;;;23/04/1986;;;;30/12/1991;Non		
24502;Lieudit Mangetemps l'Aire du Pain;Ld Mangetemps l'Aire du Pain;MIONS;69283;Lieudit;PAIN;LIEUDIT;690283B060S;lieudit;;17/12/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24503;Lieudit Mangetemps les Blés d'Or;Ld Mangetemps les Blés d'Or;MIONS;69283;Lieudit;OR;LIEUDIT;690283B059R;lieudit;;17/12/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24504;Lieudit Marmillon la Garenne;Ld Marmillon la Garenne;MIONS;69283;Lieudit;GARENNE;LIEUDIT;690283B061T;lieudit;;17/12/1996;;Actuelle;;;;23/04/1986;;22/03/1996;22/03/1996;;Non		
24505;Lieudit Meurières;Ld Meurières;MIONS;69283;Lieudit;MEURIERES;LIEUDIT;690283B022A;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24508;Lieudit Mont Sessieu;Ld Mont Sessieu;MIONS;69283;Lieudit;SESSIEU;LIEUDIT;690283B023B;lieudit;;13/03/1996;;Actuelle;;;;23/04/1986;;13/03/1996;13/03/1996;;Non		
24510;Place de la République;Pl de la République;MIONS;69283;Voie;REPUBLIQUE;PLACE;6902830485X;moyenne place;;17/12/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;27/04/2018;25/06/2012;;Oui		
23683;Lieudit Le Velin;Ld Le Velin;JONAGE;69279;Lieudit;VELIN;LIEUDIT;690279B042P;lieudit;;22/03/1996;;Actuelle;;;;23/04/1986;;04/04/1996;04/04/1996;;Non		
23684;Lieudit Le Vieux Château;Ld Le Vieux Château;JONAGE;69279;Lieudit;CHATEAU;LIEUDIT;690279B045T;lieudit;;22/03/1996;;Actuelle;;;;27/04/1986;;22/03/1996;22/03/1996;;Non		
23685;Lieudit Le Village;Ld Le Village;JONAGE;69279;Lieudit;VILLAGE;LIEUDIT;690279B046U;lieudit;;22/03/1996;;Actuelle;;;;23/04/1986;;22/03/1996;22/03/1996;;Non		
23686;Lieudit Les Balmes;Ld Les Balmes;JONAGE;69279;Lieudit;BALMES;LIEUDIT;690279B003X;lieudit;;21/03/1996;;Actuelle;;;;23/04/1986;;22/03/1996;22/03/1996;;Non		
23687;Lieudit Les Biesses;Ld Les Biesses;JONAGE;69279;Lieudit;BIESSES;LIEUDIT;690279B007B;lieudit;;21/03/1996;;Actuelle;;;;27/04/1986;;04/04/1996;04/04/1996;;Non		
23688;Lieudit Les Brelles;Ld Les Brelles;JONAGE;69279;Lieudit;BRELLES;LIEUDIT;690279B010E;lieudit;;21/03/1996;;Actuelle;;;;23/04/1986;;17/05/2000;17/05/2000;;Non		
23689;Lieudit Les Breteaux;Ld Les Breteaux;JONAGE;69279;Lieudit;BRETEAUX;LIEUDIT;690279B035G;lieudit;;21/03/1996;;Actuelle;;;;23/04/1986;;22/03/1996;22/03/1996;;Non		
23690;Lieudit Les Bruyères;Ld Les Bruyères;JONAGE;69279;Lieudit;BRUYERES;LIEUDIT;690279B011F;lieudit;;21/03/1996;;Actuelle;;;;23/04/1986;;12/05/2000;12/05/2000;;Non		
23691;Lieudit Les Buissonnières;Ld Les Buissonnières;JONAGE;69279;Lieudit;BUISSONNIERES;LIEUDIT;690279B012G;lieudit;;22/03/1996;;Actuelle;;;;23/04/1986;;22/03/1996;22/03/1996;;Non		
23692;Lieudit Les Combes;Ld Les Combes;JONAGE;69279;Lieudit;COMBES;LIEUDIT;690279B020R;lieudit;;22/03/1996;;Actuelle;;;;23/04/1986;;12/05/2000;12/05/2000;;Non		
23693;Lieudit Les Gaulnes;Ld Les Gaulnes;JONAGE;69279;Lieudit;GAULNES;LIEUDIT;690279B025W;lieudit;;22/03/1996;;Actuelle;;;;23/04/1986;;22/03/1996;22/03/1996;;Non		
23694;Lieudit Les Micoullières;Ld Les Micoullières;JONAGE;69279;Lieudit;MICOULLIERES;LIEUDIT;690279B031C;lieudit;;22/03/1996;;Actuelle;;;;27/04/1986;;12/05/2000;12/05/2000;;Non		
18754;Allée Joseph Thibaud;All Joseph Thibaud;TASSIN-LA-DEMI-LUNE;69244;Voie;THIBAUD;ALLEE;6902440480L;petite rue;;15/01/1997;;Actuelle;;Privé;;23/04/1986;09/05/2018;04/06/2014;02/05/2018;;Oui		
18755;Impasse Lumière;Imp Lumière;TASSIN-LA-DEMI-LUNE;69244;Voie;LUMIERE;IMPASSE;6902440580V;petite rue;;15/01/1997;;Actuelle;;Privé;;27/04/1986;13/05/2015;01/01/1996;20/02/1998;;Oui		
18756;Impasse Nouvelle;Imp Nouvelle;TASSIN-LA-DEMI-LUNE;69244;Voie;NOUVELLE;IMPASSE;6902440760R;;;15/01/1997;18790;Supprimé;RUE DE L ETOILE;;;27/04/1986;;;;12/08/1987;Non		
18757;Impasse Terracol;Imp Terracol;TASSIN-LA-DEMI-LUNE;69244;Voie;TERRACOL;IMPASSE;6902441060S;petite rue;;15/01/1997;;Actuelle;;Privé;;23/04/1986;13/05/2015;01/01/1996;19/02/2007;;Oui		
18758;Lieudit L'Aigas;Ld L'Aigas;TASSIN-LA-DEMI-LUNE;69244;Lieudit;AIGAS;LIEUDIT;690244B001X;lieudit;;26/03/1996;;Actuelle;;;;23/04/1986;;26/03/1996;26/03/1996;;Non		
18759;Lieudit La Vernique;Ld La Vernique;TASSIN-LA-DEMI-LUNE;69244;Lieudit;VERNIQUE;LIEUDIT;690244B007D;lieudit;;26/03/1996;;Actuelle;;;;23/04/1986;;28/03/1996;28/03/1996;;Non		
18761;Lieudit Le Chapoly;Ld Le Chapoly;TASSIN-LA-DEMI-LUNE;69244;Lieudit;CHAPOLY;LIEUDIT;6902440170Z;lieudit;;26/03/1996;;Actuelle;;;;27/04/1986;;;;;Non		
18762;Lieudit Le Grand Bois;Ld Le Grand Bois;TASSIN-LA-DEMI-LUNE;69244;Lieudit;BOIS;LIEUDIT;690244B003Z;lieudit;;26/03/1996;;Actuelle;;;;27/04/1986;;26/03/1996;26/03/1996;;Non		
18763;Lieudit Le Torey;Ld Le Torey;TASSIN-LA-DEMI-LUNE;69244;Lieudit;TOREY;LIEUDIT;690244B006C;lieudit;;26/03/1996;;Actuelle;;;;27/04/1986;;26/03/1996;26/03/1996;;Non		
18765;Lieudit Les Trois Renards;Ld Les Trois Renards;TASSIN-LA-DEMI-LUNE;69244;Lieudit;RENARDS;LIEUDIT;690244B008E;lieudit;;26/03/1996;;Actuelle;;;;23/04/1986;;28/03/1996;28/03/1996;;Non		
18769;Lieudit Méginand;Ld Méginand;TASSIN-LA-DEMI-LUNE;69244;Lieudit;MEGINAND;LIEUDIT;690244B005B;lieudit;;26/03/1996;;Actuelle;;;;23/04/1986;;26/03/1996;26/03/1996;;Non		
18770;Montée de Verdun;Mte de Verdun;TASSIN-LA-DEMI-LUNE;69244;Voie;VERDUN;MONTEE;6902441110W;petite rue;;15/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;23/05/2014;06/12/2011;;Oui		
18771;Montée des Roches;Mte des Roches;TASSIN-LA-DEMI-LUNE;69244;Voie;ROCHES;MONTEE;6902440940L;petite rue;;15/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;03/04/2014;06/09/2010;;Oui		
18772;Place d'Alaï;Pl d'Alaï;TASSIN-LA-DEMI-LUNE;69244;Voie;ALAI;PLACE;6902440018J;grande place;;15/01/1997;;Actuelle;;Métropole (ex-RD);;23/04/1986;13/05/2015;08/09/2014;15/12/2014;;Oui		
18774;Place de la Gare;Pl de la Gare;TASSIN-LA-DEMI-LUNE;69244;Voie;GARE;PLACE;6902440330Y;petite rue;;15/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;03/04/2014;09/03/2007;;Oui		
18775;Place de Tassin;Pl de Tassin;TASSIN-LA-DEMI-LUNE;69244;Voie;TASSIN;PLACE;6902441050F;grande place;;15/01/1997;;Actuelle;;Mixte;;23/04/1986;13/05/2015;03/04/2014;07/03/2007;;Oui		
18776;Place des Trois Renards;Pl des Trois Renards;TASSIN-LA-DEMI-LUNE;69244;Voie;RENARDS;PLACE;6902441075H;petite rue;;25/06/2007;;Actuelle;;Métropole;;23/04/1986;13/05/2015;03/04/2014;27/02/2007;;Oui		
18777;Place Hippolyte Péragut H;Pl Hippolyte Péragut H;TASSIN-LA-DEMI-LUNE;69244;Voie;PERAGUT;PLACE;6902440425B;petite rue;;15/01/1997;;Historique;;;;27/04/1986;;31/01/2008;31/01/2008;31/01/2008;Oui		
18779;Place Pierre Vauboin;Pl Pierre Vauboin;TASSIN-LA-DEMI-LUNE;69244;Voie;VAUBOIN;PLACE;6902440880W;grande place;;15/01/1997;;Actuelle;;Métropole (ex-RD);;27/04/1986;13/05/2015;10/05/2016;15/12/2014;;Oui		
18780;Route de Brignais;Rte de Brignais;TASSIN-LA-DEMI-LUNE;69244;Voie;BRIGNAIS;ROUTE;6902440130F;grande rue;;15/01/1997;;Actuelle;;Métropole (ex-RD);;23/04/1986;13/05/2015;23/05/2014;15/12/2014;;Oui		
18781;Route de Paris;Rte de Paris;TASSIN-LA-DEMI-LUNE;69244;Voie;PARIS;ROUTE;6902440790Y;grande rue;;20/03/2007;;Actuelle;;Métropole (ex-RD);;23/04/1986;13/05/2015;04/06/2014;15/12/2014;;Oui		
18783;Route de Sain Bel;Rte de Sain Bel;TASSIN-LA-DEMI-LUNE;69244;Voie;BEL;ROUTE;6902440986L;grande rue;;25/06/2007;;Actuelle;;Mixte;;27/04/1986;18/12/2015;10/01/2018;10/01/2018;;Oui		
18784;Rue Albert Gignoux;R Albert Gignoux;TASSIN-LA-DEMI-LUNE;69244;Voie;GIGNOUX;RUE;6902440020L;;;15/01/1997;18662;Supprimé;AVENUE DU 8 MAI 1945;;;27/04/1986;;;;12/08/1987;Non		
18785;Allée Berger;All Berger;TASSIN-LA-DEMI-LUNE;69244;Voie;BERGER;ALLEE;6902440090M;petite rue;;29/03/2007;;Actuelle;;Privé;;23/04/1986;09/05/2018;01/01/1996;02/05/2018;;Oui		
18786;Rue Clotilde;R Clotilde;TASSIN-LA-DEMI-LUNE;69244;Voie;CLOTILDE;RUE;6902440190W;petite rue;;15/01/1997;;Actuelle;;Privé;;23/04/1986;09/05/2018;01/01/1996;02/05/2018;;Oui		
18787;Rue de Belgique;R de Belgique;TASSIN-LA-DEMI-LUNE;69244;Voie;BELGIQUE;RUE;6902440070R;petite rue;;15/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;03/04/2014;19/02/2007;;Oui		
18788;Rue de Boyer;R de Boyer;TASSIN-LA-DEMI-LUNE;69244;Voie;BOYER;RUE;6902440120V;moyenne rue;;15/01/1997;;Actuelle;;Métropole;;23/04/1986;06/04/2018;08/03/2018;04/04/2018;;Oui		
18789;Rue de l'Abbé Papon;R de l'Abbé Papon;TASSIN-LA-DEMI-LUNE;69244;Voie;PAPON;RUE;6902440010A;petite rue;;15/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;21/10/2002;09/02/2007;;Oui		
18790;Rue de l'Etoile;R de l'Etoile;TASSIN-LA-DEMI-LUNE;69244;Voie;ETOILE;RUE;6902440272K;petite rue;;15/01/1997;;Actuelle;;Mixte;;23/04/1986;13/05/2015;28/01/1998;12/03/2007;;Oui		
18791;Rue de la Liberté;R de la Liberté;TASSIN-LA-DEMI-LUNE;69244;Voie;LIBERTE;RUE;6902440540B;petite rue;;15/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;02/10/1996;06/12/2007;;Oui		
18792;Rue de la Pépinière;R de la Pépinière;TASSIN-LA-DEMI-LUNE;69244;Voie;PEPINIERE;RUE;6902440840C;petite rue;;15/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;02/04/2014;01/01/1996;;Oui		
21252;Impasse Alexandre Dumas;Imp Alexandre Dumas;VILLEURBANNE;69266;Voie;DUMAS;IMPASSE;6902660050Y;petite rue;;17/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;01/01/1996;11/08/2010;;Oui		
21253;Impasse Amblard;Imp Amblard;VILLEURBANNE;69266;Voie;AMBLARD;IMPASSE;6902660130K;petite rue;;17/01/1997;;Actuelle;;Métropole;;23/04/1986;13/01/2017;01/01/1996;15/12/2016;;Oui		
21254;Impasse Baconnier;Imp Baconnier;VILLEURBANNE;69266;Voie;BACONNIER;IMPASSE;6902660290J;petite rue;;17/01/1997;;Actuelle;;Mixte;;23/04/1986;18/12/2015;18/11/2015;18/11/2015;;Oui		
21255;Impasse Bayet;Imp Bayet;VILLEURBANNE;69266;Voie;BAYET;IMPASSE;6902660375B;petite rue;;17/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;13/11/2015;16/09/2014;;Oui		
21256;Impasse Bergonier;Imp Bergonier;VILLEURBANNE;69266;Voie;BERGONIER;IMPASSE;6902660448F;petite rue;;17/01/1997;;Actuelle;;Privé;;23/04/1986;13/05/2015;01/01/1996;01/01/1996;;Oui		
21257;Impasse Bourgchanin;Imp Bourgchanin;VILLEURBANNE;69266;Voie;BOURGCHANIN;IMPASSE;6902660608E;petite rue;;17/01/1997;;Actuelle;;Privé;;27/04/1986;13/05/2015;01/01/1996;01/01/1996;;Oui		
21259;Impasse Bourru;Imp Bourru;VILLEURBANNE;69266;Voie;BOURRU;IMPASSE;6902660616N;petite rue;;17/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;04/11/2015;18/02/1998;;Oui		
21260;Impasse Brive;Imp Brive;VILLEURBANNE;69266;Voie;BRIVE;IMPASSE;6902660630D;petite rue;;17/01/1997;;Actuelle;;Privé;;23/04/1986;13/05/2015;11/06/2018;16/10/2002;;Oui		
21261;Impasse Buyet;Imp Buyet;VILLEURBANNE;69266;Voie;BUYET;IMPASSE;6902660683L;petite rue;;17/01/1997;;Actuelle;;Mixte;;23/04/1986;13/05/2015;01/01/1996;18/02/1998;;Oui		
21262;Impasse Carotte;Imp Carotte;VILLEURBANNE;69266;Voie;CAROTTE;IMPASSE;6902660750J;petite rue;;17/01/1997;;Actuelle;;Privé;;23/04/1986;13/05/2015;18/11/2015;25/11/1997;;Oui		
21263;Impasse François Chanteur;Imp François Chanteur;VILLEURBANNE;69266;Voie;CHANTEUR;IMPASSE;6902660790C;petite rue;;17/01/1997;;Actuelle;;Privé;;27/04/1986;13/05/2015;05/11/2015;01/01/1996;;Oui		
21264;Impasse Chatigny;Imp Chatigny;VILLEURBANNE;69266;Voie;CHATIGNY;IMPASSE;6902660910H;petite rue;;17/01/1997;;Actuelle;;Privé;;23/04/1986;13/05/2015;18/02/2003;04/04/2011;;Oui		
21265;Impasse Chevreul;Imp Chevreul;VILLEURBANNE;69266;Voie;CHEVREUL;IMPASSE;6902660930E;petite rue;;17/01/1997;;Actuelle;;Privé;;23/04/1986;13/05/2015;23/04/2003;19/03/2004;;Oui		
21266;Impasse Chosson;Imp Chosson;VILLEURBANNE;69266;Voie;CHOSSON;IMPASSE;6902660950B;petite rue;;17/01/1997;;Actuelle;;Métropole;;23/04/1986;13/05/2015;06/03/2003;06/03/2003;;Oui		
21267;Impasse Comby;Imp Comby;VILLEURBANNE;69266;Voie;COMBY;IMPASSE;6902661050K;petite rue;;17/01/1997;;Actuelle;;Privé;;23/04/1986;13/05/2015;01/01/1996;01/01/1996;;Oui		
22778;Allée Stendhal;All Stendhal;DECINES-CHARPIEU;69275;Voie;STENDHAL;ALLEE;6902751226M;petite rue;;27/11/1996;;Actuelle;;Privé;;23/04/1986;13/05/2015;01/01/1996;01/01/1996;;Oui		
22779;Allée Thénard;All Thénard;DECINES-CHARPIEU;69275;Voie;THENARD;ALLEE;6902751260Z;petite rue;;27/11/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;01/01/1996;27/07/1998;;Oui		
22780;Allée Wurtz;All Wurtz;DECINES-CHARPIEU;69275;Voie;WURTZ;ALLEE;6902751350X;petite rue;;27/11/1996;;Actuelle;;Métropole;;27/04/1986;13/05/2015;01/01/1996;01/01/1996;;Oui		
22781;Ancien Chemin des Marais;Ancien Che des Marais;DECINES-CHARPIEU;69275;Voie;MARAIS;CHEMIN;6902750736E;petite rue;;27/11/1996;;Actuelle;;Mixte;;27/04/1986;13/05/2015;30/08/2016;10/10/2002;;Oui		
22782;Avenue Albert 1er;Av Albert 1er;DECINES-CHARPIEU;69275;Voie;1ER;AVENUE;6902750020B;;;27/11/1996;;Supprimé;;;;23/04/1986;;;;10/02/1988;Non		
22783;Avenue Alexandre Godard;Av Alexandre Godard;DECINES-CHARPIEU;69275;Voie;GODARD;AVENUE;6902750030M;moyenne rue;;27/11/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;14/04/2014;15/10/2002;;Oui		
22784;Avenue Beauregard;Av Beauregard;DECINES-CHARPIEU;69275;Voie;BEAUREGARD;AVENUE;6902750140G;moyenne rue;;27/11/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;18/04/2014;27/07/1998;;Oui		
22785;Avenue Bernard Palissy;Av Bernard Palissy;DECINES-CHARPIEU;69275;Voie;PALISSY;AVENUE;6902750170P;moyenne rue;;27/11/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;31/08/2016;14/10/2002;;Oui		
22786;Avenue Chardonnet;Av Chardonnet;DECINES-CHARPIEU;69275;Voie;CHARDONNET;AVENUE;6902750280J;moyenne rue;;27/11/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;17/10/2002;22/03/2005;;Oui		
22787;Avenue des Edelweiss;Av des Edelweiss;DECINES-CHARPIEU;69275;Voie;EDELWEISS;AVENUE;6902750388B;moyenne rue;;20/07/2001;;Actuelle;;Métropole;;23/04/1986;13/05/2015;22/04/2014;20/07/2001;;Oui		
22788;Avenue des Jonquilles;Av des Jonquilles;DECINES-CHARPIEU;69275;Voie;JONQUILLES;AVENUE;6902750635V;moyenne rue;;06/11/2000;;Actuelle;;Métropole;;23/04/1986;13/05/2015;17/04/2014;06/11/2000;;Oui		
22789;Avenue des Lilas;Av des Lilas;DECINES-CHARPIEU;69275;Voie;LILAS;AVENUE;6902750715G;moyenne rue;;20/07/2001;;Actuelle;;Métropole;;23/04/1986;13/05/2015;01/01/1996;20/07/2001;;Oui		
22790;Avenue des Platanes;Av des Platanes;DECINES-CHARPIEU;69275;Voie;PLATANES;AVENUE;6902751022R;moyenne rue;;20/07/2001;;Actuelle;;Métropole;;23/04/1986;13/05/2015;06/03/2019;27/11/2013;;Oui		
22791;Avenue Edouard Herriot;Av Edouard Herriot;DECINES-CHARPIEU;69275;Voie;HERRIOT;AVENUE;6902750400P;grande rue;;27/11/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;30/08/2016;30/09/2002;;Oui		
22792;Avenue Franklin Roosevelt;Av Franklin Roosevelt;DECINES-CHARPIEU;69275;Voie;ROOSEVELT;AVENUE;6902750480B;grande rue;;27/11/1996;;Actuelle;;Mixte;;23/04/1986;13/05/2015;18/04/2014;11/12/2014;;Oui		
22793;Avenue Jean Jaurès;Av Jean Jaurès;DECINES-CHARPIEU;69275;Voie;JAURES;AVENUE;6902750610T;grande rue;;27/11/1996;;Actuelle;;Mixte;;23/04/1986;13/05/2015;12/04/2017;14/10/2016;;Oui		
22794;Avenue Jean Macé;Av Jean Macé;DECINES-CHARPIEU;69275;Voie;MACE;AVENUE;6902750620D;moyenne rue;;27/11/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;31/08/2016;06/04/2000;;Oui		
22795;Avenue Léon Blum;Av Léon Blum;DECINES-CHARPIEU;69275;Voie;BLUM;AVENUE;6902750690E;moyenne rue;;27/11/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;15/04/2014;10/10/2008;;Oui		
22796;Avenue Léon Tolstoï;Av Léon Tolstoï;DECINES-CHARPIEU;69275;Voie;TOLSTOI;AVENUE;6902750693H;moyenne rue;;16/11/2000;;Actuelle;;Métropole;;23/04/1986;13/05/2015;14/04/2014;04/05/2012;;Oui		
22797;Avenue Louise Michel;Av Louise Michel;DECINES-CHARPIEU;69275;Voie;MICHEL;AVENUE;6902750723R;grande rue;;27/11/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;17/04/2014;17/02/2014;;Oui		
22798;Avenue Maréchal Foch;Av Mal Foch;DECINES-CHARPIEU;69275;Voie;FOCH;AVENUE;6902750780C;;;27/11/1996;;Supprimé;;;;27/04/1986;;;;06/07/1987;Non		
22799;Avenue Pasteur;Av Pasteur;DECINES-CHARPIEU;69275;Voie;PASTEUR;AVENUE;6902750940B;moyenne rue;;28/11/1996;;Actuelle;;Métropole;;23/04/1986;13/05/2015;11/04/2014;28/06/2006;;Oui		
22800;Avenue de Réaumur;Av de Réaumur;DECINES-CHARPIEU;69275;Voie;REAUMUR;AVENUE;6902751100A;moyenne rue;;28/11/1996;;Actuelle;;Métropole;;27/04/1986;13/05/2015;17/10/2002;17/10/2002;;Oui		
